CL_UNIT,DataValue,LineDescription,LineNumber,METRIC_NAME,SeriesCode,TableID,TableName,TimePeriod,UNIT_MULT,_id
Level,"-5,685",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,2008,6,59e969dc37efdf6d8b49d856
Level,"-24,059",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,2009,6,59e969dc37efdf6d8b49d857
Level,"17,348",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,2010,6,59e969dc37efdf6d8b49d858
Level,"22,325",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,2011,6,59e969dc37efdf6d8b49d859
Level,"10,914",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,2012,6,59e969dc37efdf6d8b49d85a
Level,"9,468",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,2013,6,59e969dc37efdf6d8b49d85b
Level,"15,674",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,2014,6,59e969dc37efdf6d8b49d85c
Level,"18,058",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,2015,6,59e969dc37efdf6d8b49d85d
Level,"-2,871",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,2016,6,59e969dc37efdf6d8b49d85e
Level,"6,921",Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,1997,6,59e969dc37efdf6d8b49d85f
Level,-595,Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,1998,6,59e969dc37efdf6d8b49d860
Level,"7,569",Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,1999,6,59e969dc37efdf6d8b49d861
Level,662,Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,2000,6,59e969dc37efdf6d8b49d862
Level,"-3,992",Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,2001,6,59e969dc37efdf6d8b49d863
Level,"2,549",Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,2002,6,59e969dc37efdf6d8b49d864
Level,"-2,474",Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,2003,6,59e969dc37efdf6d8b49d865
Level,"1,693",Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,2004,6,59e969dc37efdf6d8b49d866
Level,"4,220",Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,2005,6,59e969dc37efdf6d8b49d867
Level,"6,024",Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,2006,6,59e969dc37efdf6d8b49d868
